UTM_x,UTM_y,S2004,S2005,S2006,S2007,S2008,S2009,S2010,S2011,S2012
570588.712,1677296.628,0,0,0,NA,NA,NA,NA,NA,NA
570776.3434,1677332.809,0,0,0,0,0,0,0,0,NA
570778.1383,1677325.974,0,0,0,NA,NA,NA,NA,NA,NA
570786.4485,1677326.614,0,0,0,0,0,0,0,0,0
570785.7509,1677330.065,0,0,0,NA,NA,NA,NA,NA,NA
570792.7466,1677326.418,0,0,0,NA,NA,NA,NA,NA,NA
570793.9442,1677330.788,0,0,0,0,0,0,0,0,0
570801.4936,1677334.054,0,0,0,0,0,0,0,0,0
570802.7802,1677333.144,0,0,0,0,0,0,0,NA,NA
570805.0156,1677328.519,0,0,0,0,0,0,0,0,0
570802.36,1677337.963,0,0,0,0,0,0,0,0,0
570808.938,1677338.525,0,0,0,0,0,0,0,0,0
570816.3058,1677337.485,0,0,0,0,0,0,0,0,0
570818.7766,1677336.258,0,0,0,0,0,0,0,0,0
570826.3913,1677332,0,0,0,NA,NA,NA,NA,NA,NA
570829.9194,1677340.721,0,0,0,0,0,0,0,0,0
570834.0381,1677335.893,0,0,0,NA,NA,NA,NA,NA,NA
570843.0476,1677336.648,0,0,0,0,0,0,0,0,0
570841.66,1677341.716,0,0,0,0,0,0,0,0,0
570845.7015,1677343.291,0,0,0,0,0,0,0,0,0
570850.154,1677338.314,0,0,0,0,0,0,0,0,0
570855.3414,1677336.817,0,0,0,0,0,0,0,0,0
570855.0697,1677341.966,0,0,0,0,0,0,0,0,0
570853.9357,1677346.16,0,0,0,0,0,0,0,0,0
570860.7316,1677342.481,0,0,0,0,0,0,NA,NA,NA
570865.2421,1677339.55,0,0,0,0,0,0,0,0,0
570867.7408,1677343.521,0,0,0,0,0,0,0,NA,NA
570877.9761,1677347.104,0,0,0,NA,NA,NA,NA,NA,NA
570869.3379,1677347.956,0,0,0,NA,NA,NA,0,0,0
570881.4788,1677343.574,0,0,0,NA,NA,NA,0,0,0
570869.4838,1677348.896,0,0,0,0,0,0,NA,NA,NA
570885.2959,1677342.673,0,0,0,0,0,0,0,0,0
570872.5001,1677348.674,0,0,0,NA,NA,NA,NA,NA,NA
570888.7685,1677342.007,0,1,1,NA,NA,NA,NA,NA,NA
570890.1429,1677347.891,0,1,1,1,NA,NA,NA,NA,NA
570894.991,1677343.118,0,0,0,0,0,0,0,0,0
570894.0954,1677346.816,0,0,1,NA,NA,NA,1,0,0
570909.5306,1677345.614,0,0,1,NA,NA,NA,1,0,0
570914.1044,1677348.014,0,0,0,NA,NA,NA,NA,NA,NA
570910.2838,1677355.74,0,0,0,0,0,0,0,0,0
570919.8784,1677352.111,0,0,0,NA,NA,NA,NA,NA,NA
570915.9091,1677354.172,0,0,0,NA,NA,NA,NA,NA,NA
570927.9671,1677351.378,0,0,0,0,0,0,0,NA,NA
570931.2415,1677353.447,0,0,0,0,0,0,0,1,1
570927.4885,1677357.228,0,0,0,NA,NA,NA,0,0,0
570932.211,1677357.577,0,0,0,NA,NA,NA,NA,NA,NA
570945.6336,1677355.719,0,0,0,0,0,0,0,0,0
570946.3771,1677360.897,0,0,0,0,0,0,0,1,1
570948.4029,1677359.676,0,0,0,0,0,1,1,NA,NA
570950.8553,1677357.838,1,1,1,1,1,1,1,1,1
570956.604,1677363.415,0,0,0,NA,NA,NA,1,1,1
570963.4573,1677357.516,0,0,0,0,0,0,0,0,0
570971.2098,1677348.81,0,0,0,0,0,0,0,0,0
570962.6075,1677351.924,0,0,0,NA,NA,NA,NA,NA,NA
570952.4445,1677344.57,0,0,0,NA,NA,NA,NA,NA,NA
570956.0152,1677352.527,0,1,1,1,1,1,1,1,1
570956.8225,1677345.154,0,0,0,0,0,0,NA,NA,NA
570949.1702,1677350.217,0,0,0,0,0,0,NA,NA,NA
570953.3946,1677346.52,0,0,0,0,0,0,0,0,0
570937.5266,1677344.281,0,0,0,NA,NA,NA,NA,NA,NA
570935.3267,1677341.317,0,0,0,0,0,0,0,0,1
570934.2003,1677347.446,0,0,0,0,0,0,0,0,0
570934.4578,1677348.976,0,0,0,NA,NA,NA,NA,NA,NA
570926.9806,1677340.519,0,0,0,0,0,0,0,0,0
570920.0064,1677342.44,0,0,0,NA,NA,NA,NA,NA,NA
570912.742,1677342.528,0,0,0,0,0,0,1,1,1
570914.9975,1677341.15,0,0,1,NA,NA,NA,NA,NA,NA
570901.0502,1677342.716,0,1,1,1,1,1,NA,NA,NA
570911.364,1677335.753,0,0,0,NA,NA,NA,0,0,0
570896.3555,1677336.338,0,0,0,0,0,0,0,1,NA
570902.7266,1677335.398,1,0,0,NA,NA,NA,1,1,1
570886.5456,1677335.972,1,1,0,NA,NA,NA,NA,NA,NA
570885.2583,1677336.039,1,1,1,NA,NA,NA,NA,NA,NA
570876.9352,1677338.312,0,0,0,0,0,0,0,0,0
570875.0098,1677338.29,0,0,0,NA,NA,NA,NA,NA,NA
570878.2175,1677331.913,0,0,0,NA,NA,NA,NA,NA,NA
570868.5472,1677334.081,0,0,0,0,0,0,0,0,0
570863.056,1677332.575,0,0,0,0,0,0,0,0,0
570858.5953,1677331.645,0,0,1,NA,NA,NA,NA,NA,NA
570855.6489,1677335.034,0,0,0,NA,NA,NA,NA,NA,NA
570848.574,1677333.78,1,0,0,0,0,0,0,0,0
570852.5007,1677327.089,0,0,0,0,0,0,0,0,0
570851.8501,1677327.288,0,0,0,0,0,0,0,0,0
570851.3786,1677332.404,0,0,0,0,0,0,0,0,NA
570847.7377,1677326.72,1,0,0,NA,NA,NA,NA,NA,NA
570847.7548,1677326.621,1,0,0,0,0,0,0,0,0
570843.7991,1677332.29,0,0,0,0,0,0,0,0,0
570840.4578,1677326.654,0,0,0,0,0,0,0,0,0
570842.8422,1677330.097,0,0,0,0,0,0,NA,NA,NA
570835.5059,1677331.55,0,0,0,0,0,0,0,0,1
570833.3069,1677327.628,0,0,0,0,0,0,1,1,1
570832.2976,1677329.907,0,0,0,0,0,1,1,1,1
570823.7467,1677327.089,0,0,0,0,0,0,0,0,0
570815.422,1677325.937,0,0,0,0,0,0,0,0,0
570822.6371,1677321.614,0,0,0,0,0,0,NA,NA,NA
570817.677,1677320.602,0,0,0,0,0,0,0,0,0
570811.7287,1677324.724,0,0,0,0,0,0,0,NA,NA
570815.2652,1677319.7,0,0,0,NA,NA,NA,NA,NA,NA
570804.8433,1677325.945,0,0,0,0,0,0,0,0,0
570805.4069,1677322.676,0,0,0,0,0,0,0,0,0
570794.9136,1677322.189,0,0,0,0,0,0,0,0,0
570797.5288,1677318.339,0,0,0,0,0,0,0,0,0
570781.3632,1677319.779,0,0,0,0,0,0,0,0,0
570788.8966,1677318.969,0,0,0,0,0,0,NA,NA,NA
570778.3324,1677319.489,0,0,0,NA,NA,NA,0,NA,NA
570784.0296,1677315.631,0,0,0,0,0,0,0,0,0
570590.7915,1677285.115,0,0,0,0,NA,NA,NA,NA,NA
570590.4364,1677288.822,0,0,0,0,0,0,0,0,0
570598.9539,1677286.031,0,0,0,0,0,0,NA,NA,NA
570598.8311,1677281.418,0,0,0,0,0,0,NA,NA,NA
570603.4841,1677288.256,0,0,0,0,0,0,0,0,0
570603.3448,1677282.298,0,0,0,0,0,0,0,0,0
570610.1007,1677287.501,0,0,0,0,0,NA,NA,NA,NA
570617.6432,1677283.473,0,0,0,0,0,0,0,0,0
570617.3492,1677288.298,0,0,0,NA,NA,NA,NA,NA,NA
570620.2368,1677286.963,0,0,0,0,0,NA,NA,NA,NA
570621.0601,1677291.351,0,0,0,0,0,0,0,0,0
570628.4235,1677283.471,0,0,0,0,0,0,0,0,0
570629.1905,1677288.621,0,0,0,0,0,NA,NA,NA,NA
570631.243,1677283.434,0,0,0,0,0,NA,NA,NA,NA
570634.1872,1677286.572,0,0,0,NA,NA,NA,0,0,0
570639.1834,1677283.574,0,0,0,0,0,0,0,0,0
570636.4872,1677289.173,0,0,0,NA,NA,NA,NA,NA,NA
570641.482,1677288.562,0,0,0,0,0,0,0,0,1
570649.8471,1677289.401,0,0,0,0,0,1,1,NA,NA
570652.3378,1677287.225,0,0,0,0,NA,NA,NA,NA,NA
570655.2635,1677290.458,0,0,0,NA,NA,NA,NA,NA,NA
570654.8836,1677285.246,0,0,0,NA,NA,NA,NA,NA,NA
570660.811,1677289.896,0,0,0,0,0,0,0,1,1
570659.3422,1677285.93,0,0,0,0,1,1,0,1,1
570664.166,1677289.043,0,0,0,NA,NA,NA,0,0,NA
570668.2952,1677288.067,0,0,0,NA,NA,NA,NA,NA,NA
570668.9535,1677291.865,0,0,0,0,0,0,0,0,0
570672.6571,1677292.098,0,0,0,0,0,0,0,0,0
570674.7634,1677288.067,0,0,0,0,0,0,0,0,0
570677.7307,1677287.755,1,1,1,NA,NA,NA,NA,NA,NA
570675.8592,1677295.355,0,0,0,0,0,NA,0,0,0
570682.4823,1677289.807,0,0,0,NA,NA,NA,NA,NA,NA
570676.675,1677291.688,0,0,1,0,0,0,0,0,0
570678.0973,1677289.226,0,0,0,0,0,0,0,NA,NA
570682.9462,1677287.451,0,0,0,0,0,0,0,0,0
570680.727,1677279.679,0,0,0,0,0,0,0,0,0
570678.8991,1677282.297,0,0,0,NA,NA,NA,NA,NA,NA
570678.6471,1677277.865,0,0,0,0,0,0,0,0,0
570675.5043,1677285.256,0,0,0,NA,NA,NA,0,0,0
570675.8276,1677277.902,0,0,0,0,0,0,0,0,NA
570670.882,1677283.024,0,0,0,0,0,0,0,0,0
570669.5385,1677281.754,0,0,0,0,NA,NA,NA,NA,NA
570664.1791,1677279.456,0,0,0,NA,NA,NA,NA,NA,NA
570664.7179,1677276.244,0,0,0,0,0,0,0,0,0
570659.2341,1677284.098,0,0,0,0,0,0,0,0,0
570659.531,1677282.591,0,0,0,NA,NA,NA,NA,NA,NA
570659.059,1677277.371,0,0,0,0,0,0,0,0,0
570653.015,1677277.122,0,0,0,NA,NA,NA,NA,NA,NA
570653.5785,1677282.829,0,0,0,0,0,0,1,1,0
570651.8479,1677281.621,0,0,0,NA,NA,NA,NA,NA,NA
570646.3811,1677277.012,0,0,0,0,0,0,0,0,1
570648.3981,1677284.382,0,0,0,NA,NA,NA,NA,NA,NA
570646.6601,1677275.119,0,0,0,NA,NA,NA,NA,NA,NA
570643.4808,1677282.22,0,0,0,0,0,0,0,1,0
570639.3038,1677277.726,0,0,0,0,0,0,0,0,0
570636.1649,1677282.241,0,0,0,NA,NA,NA,NA,NA,NA
570635.8514,1677282.405,0,0,0,NA,NA,NA,0,0,0
570633.0615,1677274.199,0,0,0,0,0,0,0,0,0
570625.9777,1677279.706,0,0,0,0,0,0,0,0,0
570622.0898,1677279.457,0,0,0,NA,NA,NA,NA,NA,NA
570621.578,1677276.343,0,0,0,NA,NA,NA,NA,NA,NA
570614.5333,1677280.224,0,0,0,NA,NA,NA,NA,NA,NA
570614.0824,1677272.993,0,0,0,0,0,0,0,0,0
570611.7581,1677274.8,0,0,0,NA,NA,NA,NA,NA,NA
570609.3051,1677276.308,0,0,0,NA,NA,NA,NA,NA,NA
570606.0634,1677275.157,0,0,0,0,0,0,0,0,NA
570602.8701,1677278.996,0,0,0,0,0,0,NA,NA,NA
570596.6305,1677273.552,0,0,0,NA,NA,NA,NA,NA,NA
570600.1115,1677274.916,0,0,0,0,0,0,0,0,0
570596.4377,1677279.767,0,0,0,0,0,0,0,0,0
570684.0478,1677289.156,0,0,0,0,0,0,0,0,0
570687.7409,1677296.06,0,0,0,NA,NA,NA,NA,NA,NA
570699.1524,1677292.406,0,0,0,NA,NA,NA,NA,NA,NA
570703.7858,1677297.34,0,0,0,0,0,0,0,0,0
570707.515,1677294.826,0,0,0,NA,NA,NA,0,0,0
570712.967,1677293.311,0,0,0,0,0,0,0,0,0
570714.6006,1677298.855,0,0,0,0,0,0,0,0,0
570716.0599,1677296.769,0,0,0,NA,NA,NA,0,0,0
570714.9543,1677299.117,0,0,0,NA,NA,NA,NA,NA,NA
570728.0048,1677300.4,0,0,0,NA,NA,NA,NA,NA,NA
570742.9141,1677300.171,0,0,0,0,0,0,0,0,0
570744.8331,1677306.371,0,0,0,0,0,0,0,0,0
570757.8008,1677300.649,0,0,0,NA,NA,NA,NA,NA,NA
570759.6694,1677308.866,1,1,0,NA,NA,NA,NA,NA,NA
570768.6574,1677306.528,0,0,0,NA,NA,NA,0,0,0
570773.042,1677303.111,0,0,0,0,0,0,0,0,0
570770.0614,1677308.79,0,0,0,NA,NA,NA,0,0,0
570775.8487,1677304.191,0,0,0,0,0,0,0,0,0
570775.5505,1677313.969,0,0,0,NA,NA,NA,NA,NA,NA
570776.0332,1677308.883,0,0,0,NA,NA,NA,NA,NA,NA
570777.7757,1677302.286,0,0,0,NA,NA,NA,NA,NA,NA
570780.9394,1677297.853,1,1,0,NA,NA,NA,NA,NA,NA
570773.0816,1677302.307,0,0,0,NA,NA,NA,NA,NA,NA
570608.7357,1677274.915,0,0,0,NA,NA,NA,NA,NA,NA
570769.2246,1677299.226,0,0,0,0,0,0,0,0,0
570765.6462,1677293.963,0,0,0,NA,NA,NA,NA,NA,NA
570760.9202,1677299.349,0,0,0,0,0,0,0,0,0
570759.8063,1677295.413,0,0,0,0,0,0,0,0,0
570747.7378,1677296.524,0,0,0,0,0,0,0,0,0
570746.5038,1677291.554,0,0,0,NA,NA,NA,NA,NA,NA
570744.5379,1677295.986,0,0,0,0,0,0,0,0,0
570743.5845,1677294.002,0,0,0,0,0,0,0,0,0
570743.9982,1677287.587,0,0,0,NA,NA,NA,NA,NA,NA
570739.7501,1677290.216,0,0,0,0,0,0,0,0,0
570728.1221,1677294.542,0,0,0,NA,NA,NA,NA,NA,NA
570728.6266,1677287.028,0,0,0,NA,NA,NA,NA,NA,NA
570720.564,1677292.663,0,0,0,NA,NA,NA,NA,NA,NA
570722.5306,1677289.954,0,0,0,NA,NA,NA,NA,NA,NA
570713.3589,1677289.324,0,0,0,NA,NA,NA,NA,NA,NA
570718.1648,1677284.052,0,0,0,NA,NA,NA,NA,NA,NA
570705.4641,1677287.084,0,0,0,0,0,0,0,0,0
570706.5627,1677281.898,0,0,0,0,0,0,0,0,0
570697.785,1677282.449,0,0,0,NA,NA,NA,NA,NA,NA
570690.5999,1677285.901,0,0,0,0,0,0,0,0,0
570691.9335,1677283.39,0,0,0,NA,NA,NA,NA,NA,NA
570689.5448,1677286.23,0,0,0,0,0,0,0,0,0
570689.8296,1677285.164,0,0,0,0,0,0,0,0,0
570683.795,1677284.858,0,0,0,0,0,0,0,0,0
570683.9424,1677282.856,0,0,0,0,0,0,0,0,0
570684.5569,1677279.312,0,0,0,0,0,0,0,0,0
570785.2723,1677305.447,0,0,0,NA,NA,NA,0,NA,NA
570797.0879,1677308.39,0,0,0,NA,NA,NA,NA,NA,NA
570790.6273,1677315.484,0,0,0,NA,NA,NA,NA,NA,NA
570790.6299,1677314.873,0,0,0,NA,NA,NA,NA,NA,NA
570802.5962,1677309.796,0,0,0,NA,NA,NA,0,NA,NA
570798.1582,1677315.285,0,0,0,0,0,NA,NA,NA,NA
570803.0604,1677314.25,0,0,0,NA,NA,NA,NA,NA,NA
570806.7956,1677313.433,0,0,0,0,0,0,0,0,0
570804.965,1677316.902,0,0,0,NA,NA,NA,NA,NA,NA
570811.8334,1677315.781,0,0,0,0,0,0,0,0,0
570815.789,1677310.112,0,0,0,NA,NA,NA,NA,NA,NA
570821.6694,1677314.125,0,0,0,NA,NA,NA,NA,NA,NA
570824.3467,1677315.273,0,0,0,0,0,0,0,0,0
570820.952,1677318.284,0,0,0,NA,NA,NA,NA,NA,NA
570831.3165,1677317.732,0,0,0,0,0,0,0,0,0
570839.0957,1677317.879,0,0,0,0,0,0,0,0,0
570838.0705,1677316.083,0,0,0,0,0,0,0,0,0
570841.5769,1677314.21,0,0,0,NA,NA,NA,NA,NA,NA
570844.6816,1677320.622,0,0,0,0,0,0,0,0,0
570848.9002,1677315.811,0,1,0,NA,NA,NA,NA,NA,NA
570852.5225,1677318.03,0,0,0,NA,NA,NA,NA,NA,NA
570860.4135,1677319.315,0,0,1,1,1,NA,NA,NA,NA
570859.16,1677324.202,0,0,0,NA,NA,NA,NA,NA,NA
570867.1127,1677322.748,1,1,1,NA,NA,NA,NA,NA,NA
570863.6497,1677326.155,1,1,1,1,1,1,1,0,0
570870.3525,1677324.803,0,0,1,0,1,1,0,0,0
570879.6337,1677320.409,0,1,0,NA,NA,NA,NA,NA,NA
570875.5994,1677328.916,0,0,0,NA,NA,NA,NA,NA,NA
570879.6763,1677325.15,0,0,0,NA,NA,NA,NA,NA,NA
570783.5846,1677302.729,0,0,0,NA,NA,NA,0,0,0
570784.6094,1677296.786,0,0,0,NA,NA,NA,NA,NA,NA
570786.5311,1677299.339,0,0,0,NA,NA,NA,0,NA,NA
570789.4211,1677297.468,0,0,0,0,0,0,0,0,0
570792.9595,1677303.746,0,0,0,NA,NA,NA,NA,NA,NA
570794.1447,1677299.255,0,0,0,NA,NA,NA,NA,NA,NA
570796.806,1677296.329,0,0,0,NA,NA,NA,NA,NA,NA
570798.1246,1677303.569,0,0,0,NA,NA,NA,NA,NA,NA
570803.357,1677307.171,0,0,0,0,0,NA,NA,NA,NA
570804.8119,1677305.88,0,0,0,NA,NA,NA,NA,NA,NA
570805.0402,1677299.197,0,0,0,0,0,0,0,0,0
570809.2095,1677305.986,0,0,0,0,0,NA,NA,NA,NA
570818.0021,1677306.807,0,0,0,NA,NA,NA,NA,NA,NA
570809.4631,1677305.111,0,0,0,NA,NA,NA,NA,NA,NA
570825.1111,1677307.863,0,0,0,0,0,0,0,0,0
570829.6034,1677309.206,0,0,0,0,0,0,0,0,0
570831.5707,1677304.944,0,0,0,0,0,0,0,NA,NA
570830.6665,1677306.019,0,0,0,0,0,0,0,0,0
570834.7541,1677308.517,0,0,0,0,0,0,0,0,0
570843.9897,1677310.938,1,1,0,NA,NA,NA,NA,NA,NA
570845.709,1677314.069,1,1,0,NA,NA,NA,NA,NA,NA
570853.3004,1677315.305,0,0,0,1,1,0,0,NA,NA
570866.2909,1677316.199,1,1,1,1,0,0,0,0,0
570857.9025,1677306.483,1,1,1,NA,NA,NA,NA,NA,NA
570870.7371,1677316.618,1,1,1,NA,NA,NA,NA,NA,NA
570861.5931,1677308.306,1,1,1,1,0,0,0,0,1
570871.6346,1677313.2,1,1,1,NA,NA,NA,NA,NA,NA
570868.1567,1677308.357,1,1,1,NA,NA,NA,NA,NA,NA
570882.6181,1677312.42,0,0,0,NA,NA,NA,NA,NA,NA
570884.1388,1677320.803,0,0,0,0,1,1,1,1,1
570888.617,1677317.745,0,0,0,0,0,1,1,1,1
570889.266,1677315.19,0,0,0,0,0,0,1,1,NA
570899.3008,1677316.783,1,1,1,1,1,1,0,NA,NA
570904.0535,1677321.984,0,0,0,0,0,0,0,0,0
570917.3481,1677322.082,0,0,0,0,0,0,0,0,0
570918.6703,1677317.768,0,0,0,NA,NA,NA,NA,NA,NA
570930.3454,1677326.282,0,0,0,NA,NA,NA,NA,NA,NA
570934.6072,1677321.503,0,0,0,0,0,0,0,0,0
570939.7092,1677325.085,0,0,0,NA,NA,NA,NA,NA,NA
570945.3878,1677331.44,0,0,0,0,0,0,0,0,0
570954.4495,1677328.013,0,0,0,0,0,0,0,0,0
570957.9148,1677325.565,0,0,0,0,0,0,NA,NA,NA
570972.9997,1677335.973,0,1,1,1,1,1,0,1,1
570978.3935,1677331.619,0,0,0,0,0,0,0,0,NA
570980.0626,1677333.211,0,0,0,0,0,NA,NA,NA,NA
570981.4806,1677329.813,0,0,0,0,0,0,0,0,0
570995.4085,1677333.166,1,1,1,1,1,NA,NA,NA,NA
571002.4946,1677339.019,0,0,0,0,0,0,0,NA,NA
571008.6486,1677335.502,0,0,0,0,0,0,0,0,0
571014.8931,1677337.738,0,0,0,0,0,NA,NA,NA,NA
571015.7445,1677335.125,0,0,0,0,0,NA,NA,NA,NA
571021.0172,1677340.546,0,0,0,NA,NA,NA,NA,NA,NA
571022.5227,1677345.768,0,0,0,NA,NA,NA,NA,NA,NA
571028.5183,1677337.772,0,0,0,NA,NA,NA,NA,NA,NA
571026.2203,1677342.492,0,0,0,0,0,NA,NA,NA,NA
571036.4519,1677341.506,0,0,0,0,0,NA,NA,NA,NA
571044.073,1677348.149,0,0,0,0,0,0,0,0,0
571056.8221,1677349.011,0,0,0,0,0,NA,NA,NA,NA
571063.085,1677346.404,0,0,0,0,0,NA,NA,NA,NA
571069.9648,1677348.955,0,0,0,0,0,0,0,NA,NA
571071.7611,1677346.615,0,0,0,0,0,0,0,0,0
571070.1765,1677356.511,0,0,0,0,0,0,0,0,0
571068.852,1677362.795,0,0,0,0,0,NA,NA,NA,NA
571068.8234,1677361.504,0,0,0,0,0,0,NA,NA,NA
571064.739,1677362.335,0,0,0,0,0,0,0,0,0
571056.0889,1677356.294,0,0,0,0,0,0,0,0,0
571046.037,1677354.049,0,0,0,0,0,NA,NA,NA,NA
571037.3293,1677355.415,0,0,0,0,0,0,0,0,0
571033.9481,1677355.288,0,0,0,0,0,0,0,0,0
571033.4054,1677355.485,0,0,0,0,0,0,0,0,0
571036.0044,1677349.336,0,0,0,NA,NA,NA,NA,NA,NA
571027.4427,1677354.289,0,0,0,NA,NA,NA,0,0,0
571007.8424,1677352.168,0,0,0,0,0,0,0,0,NA
571010.9431,1677343.639,0,0,0,0,0,NA,0,0,NA
571002.3365,1677346.902,0,0,0,0,0,NA,NA,NA,NA
571002.2464,1677353.512,0,0,0,NA,NA,NA,NA,NA,NA
571001.5475,1677343.988,0,0,0,0,0,NA,NA,NA,NA
570989.7519,1677344.785,0,0,0,0,0,NA,NA,NA,NA
570987.1055,1677342.123,0,0,0,0,0,0,0,1,1
570982.9839,1677340.277,0,0,0,0,0,NA,NA,NA,NA
570977.6057,1677343.441,1,1,1,NA,NA,NA,1,1,1
570978.0101,1677338.669,0,0,0,NA,NA,NA,NA,NA,NA
570969.4207,1677336.225,0,0,0,0,0,NA,NA,NA,NA
570966.6903,1677344.343,0,0,0,0,0,0,0,0,0
570948.0411,1677337.75,0,0,0,NA,NA,NA,NA,NA,NA
570942.2647,1677338.203,0,0,0,0,0,0,0,0,0
570933.4289,1677332.866,0,0,0,0,0,0,0,0,0
570938.7339,1677332.33,0,0,0,NA,NA,NA,NA,NA,NA
570929.7822,1677329.347,0,0,0,NA,NA,NA,NA,NA,NA
570924.0384,1677330.102,0,0,0,0,0,0,0,0,0
570923.6868,1677336.271,0,0,0,0,0,0,NA,NA,NA
570915.4457,1677330.448,0,0,0,0,0,0,0,0,0
570914.1681,1677327.746,0,0,0,NA,NA,NA,NA,NA,NA
570904.5504,1677328.305,0,0,0,0,0,0,0,0,1
570898.2434,1677332.125,0,0,0,0,0,0,1,1,1
570892.6748,1677327.075,0,0,0,NA,NA,NA,NA,NA,NA
570885.1954,1677330.884,0,0,0,NA,NA,NA,NA,NA,NA
570888.246,1677321.734,0,0,0,0,0,0,1,1,1
570882.8601,1677328.093,1,1,1,1,0,0,0,NA,NA
570597.6608,1677261.179,0,0,0,0,0,0,0,0,0
570595.3677,1677267.112,0,0,0,0,0,0,0,0,0
570600.9683,1677268.184,0,0,0,0,0,0,0,NA,NA
570606.2454,1677263.284,0,0,0,0,0,NA,NA,NA,NA
570601.47,1677265.161,0,0,0,NA,NA,NA,NA,NA,NA
570605.0955,1677268.647,0,0,0,0,0,0,0,0,0
570613.4678,1677264.213,0,0,0,0,0,0,0,0,NA
570610.0142,1677269.851,0,0,0,0,0,0,0,NA,NA
570615.3065,1677267.253,0,0,0,0,0,0,0,0,0
570620.3928,1677267.129,0,0,0,0,0,0,NA,NA,NA
570619.5424,1677269.067,0,0,0,NA,NA,NA,NA,NA,NA
570619.1156,1677271.235,0,0,0,0,0,0,0,0,0
570628.9958,1677269.14,0,0,0,0,0,0,0,0,0
570629.4822,1677263.813,0,0,0,0,0,0,0,0,0
570633.0726,1677266.05,0,0,0,0,0,0,0,0,0
570638.5625,1677267.209,0,0,0,0,0,0,0,0,0
570644.0486,1677271.244,0,0,0,NA,NA,NA,0,0,0
570639.6629,1677271.142,0,0,0,0,0,0,0,NA,NA
570650.355,1677268.256,0,0,0,NA,NA,NA,NA,NA,NA
570657.3037,1677267.243,0,0,0,0,0,0,0,NA,NA
570668.432,1677268.807,0,0,0,NA,NA,NA,NA,NA,NA
570672.1099,1677274.407,0,0,0,NA,NA,NA,NA,NA,NA
570673.8822,1677272.072,0,0,0,0,0,0,0,0,1
570681.7509,1677272.1,0,0,0,0,0,0,0,0,0
570683.6152,1677269.772,0,0,0,0,0,0,0,0,NA
570683.3118,1677276.074,0,0,0,NA,NA,NA,NA,NA,NA
570684.4828,1677268.699,0,0,0,NA,NA,NA,0,0,NA
570683.82,1677268.256,0,0,0,NA,NA,NA,NA,NA,NA
570681.9058,1677266.552,0,0,0,0,0,0,0,NA,NA
570680.7306,1677263.475,0,0,0,NA,NA,NA,NA,NA,NA
570683.8988,1677264.524,0,0,0,NA,NA,NA,NA,NA,NA
570673.6693,1677266.012,0,0,0,NA,NA,NA,NA,NA,NA
570675.8677,1677261.989,0,0,0,0,0,0,0,1,0
570683.9014,1677262.606,0,0,0,NA,NA,NA,NA,NA,NA
570670.4064,1677266.873,0,0,0,0,0,0,0,NA,NA
570684.3832,1677260.636,0,0,0,0,0,0,0,0,0
570666.0484,1677259.966,0,0,0,0,0,0,0,0,1
570677.5856,1677258.977,0,0,1,1,1,1,1,NA,NA
570662.081,1677263.928,0,0,0,NA,NA,NA,NA,NA,NA
570656.1535,1677259.279,0,0,0,0,0,NA,NA,NA,NA
570654.5105,1677261.434,0,0,0,0,0,0,NA,NA,NA
570660.9217,1677262.675,0,0,0,0,0,0,0,0,0
570650.4178,1677262.701,0,0,0,0,0,0,0,0,0
570649.2765,1677261.832,0,0,0,0,0,0,0,0,0
570651.5875,1677256.285,0,0,0,0,0,0,NA,NA,NA
570657.0864,1677203.037,0,0,0,0,0,0,0,NA,NA
570644.7947,1677264.598,0,0,0,0,0,0,0,0,0
570644.6726,1677259.506,0,0,0,NA,NA,NA,NA,NA,NA
570639.7091,1677264.242,0,0,0,0,0,0,0,NA,NA
570641.5006,1677261.333,0,0,0,NA,NA,NA,NA,NA,NA
570640.882,1677255.43,0,0,0,NA,NA,NA,NA,NA,NA
570638.8282,1677261.575,0,0,0,0,0,0,0,0,1
570641.816,1677259.731,0,0,0,NA,NA,NA,NA,NA,NA
570634.6473,1677259.958,0,0,0,0,0,0,0,0,0
570628.8637,1677257.91,1,0,0,NA,NA,NA,NA,NA,NA
570625.3749,1677262.298,0,0,0,0,0,0,NA,NA,NA
570621.8261,1677256.518,0,0,0,NA,NA,NA,NA,NA,NA
570623.0358,1677261.323,0,0,0,NA,NA,NA,NA,NA,NA
570616.9222,1677258.096,0,0,0,0,0,0,0,0,0
570611.5595,1677258.195,0,0,0,0,0,0,0,0,0
570606.5979,1677261.493,0,0,0,0,0,0,0,0,0
570605.0151,1677260.01,0,0,0,0,0,0,0,NA,NA
570603.2103,1677259.179,0,0,0,0,0,0,0,NA,NA
570601.2949,1677258.433,0,0,0,0,0,0,0,0,0
570693.0408,1677271.822,0,0,0,0,0,0,0,0,0
570691.275,1677277.402,0,0,0,NA,NA,NA,NA,NA,NA
570700.239,1677272.323,0,0,0,NA,NA,NA,0,NA,NA
570702.5539,1677270.484,0,0,0,0,0,0,0,0,0
570696.6403,1677272.934,0,0,0,NA,NA,NA,NA,NA,NA
570698.0505,1677276.312,0,0,0,0,0,0,0,0,0
570696.2252,1677275.904,0,0,0,NA,NA,NA,NA,NA,NA
570702.6462,1677272.83,0,0,0,NA,NA,NA,0,0,0
570703.6228,1677275.831,0,0,0,NA,NA,NA,0,0,0
570702.9912,1677279.474,0,0,0,NA,NA,NA,0,0,0
